,especie,especie,freqHor0,freqHor1,freqHor2,freqHor3,freqHor4,freqHor5,freqHor6,freqHor7,freqHor8,freqHor9,freqHor10,freqHor11,freqHor12,freqHor13,freqHor14,freqHor15,freqHor16,freqHor17,freqHor18,freqHor19,freqHor20,freqHor21,freqHor22,freqHor23,freqHor24,freqHor25,freqHor26,freqHor27,freqHor28,freqHor29,freqHor30,freqHor31,freqHor32,freqHor33,freqHor34,freqHor35,freqHor36,freqHor37,freqHor38,freqHor39,freqHor40,freqHor41,freqHor42,freqHor43,freqHor44,freqHor45,freqHor46,freqHor47,freqHor48,freqHor49,freqHor50,freqHor51,freqHor52,freqHor53,freqHor54,freqHor55,freqHor56,freqHor57,freqHor58,freqHor59,freqHor60,freqHor61,freqHor62,freqHor63,freqHor64,freqHor65,freqHor66,freqHor67,freqHor68,freqHor69,freqHor70,freqHor71,freqHor72,freqHor73,freqHor74,freqHor75,freqHor76,freqHor77,freqHor78,freqHor79,freqHor80,freqHor81,freqHor82,freqHor83,freqHor84,freqHor85,freqHor86,freqHor87,freqHor88,freqHor89,freqHor90,freqHor91,freqHor92,freqHor93,freqHor94,freqHor95,freqHor96,freqHor97,freqHor98,freqHor99,freqHor100,freqHor101,freqHor102,freqHor103,freqHor104,freqHor105,freqHor106,freqHor107,freqHor108,freqHor109,freqHor110,freqHor111,freqHor112,freqHor113,freqHor114,freqHor115,freqHor116,freqHor117,freqHor118,freqHor119,freqHor120,freqHor121,freqHor122,freqHor123,freqHor124,freqHor125,freqHor126,freqHor127,freqHor128,freqHor129,freqHor130,freqHor131,freqHor132,freqHor133,freqHor134,freqHor135,freqHor136,freqHor137,freqHor138,freqHor139,freqHor140,freqHor141,freqHor142,freqHor143,freqHor144,freqHor145,freqHor146,freqHor147,freqHor148,freqHor149,freqHor150,freqHor151,freqHor152,freqHor153,freqHor154,freqHor155,freqHor156,freqHor157,freqHor158,freqHor159,freqHor160,freqHor161,freqHor162,freqHor163,freqHor164,freqHor165,freqHor166,freqHor167,freqHor168,freqHor169,freqHor170,freqHor171,freqHor172,freqHor173,freqHor174,freqHor175,freqHor176,freqHor177,freqHor178,freqHor179,freqHor180,freqHor181,freqHor182,freqHor183,freqHor184,freqHor185,freqHor186,freqHor187,freqHor188,freqHor189,freqHor190,freqHor191,freqHor192,freqHor193,freqHor194,freqHor195,freqHor196,freqHor197,freqHor198,freqHor199,freqHor200,freqHor201,freqHor202,freqHor203,freqHor204,freqHor205,freqHor206,freqHor207,freqHor208,freqHor209,freqHor210,freqHor211,freqHor212,freqHor213,freqHor214,freqHor215,freqHor216,freqHor217,freqHor218,freqHor219,freqHor220,freqHor221,freqHor222,freqHor223,freqHor224,freqHor225,freqHor226,freqHor227,freqHor228,freqHor229,freqHor230,freqHor231,freqHor232,freqHor233,freqHor234,freqHor235,freqHor236,freqHor237,freqHor238,freqHor239,freqHor240,freqHor241,freqHor242,freqHor243,freqHor244,freqHor245,freqHor246,freqHor247,freqHor248,freqHor249,freqHor250,especie,freqVer0,freqVer1,freqVer2,freqVer3,freqVer4,freqVer5,freqVer6,freqVer7,freqVer8,freqVer9,freqVer10,freqVer11,freqVer12,freqVer13,freqVer14,freqVer15,freqVer16,freqVer17,freqVer18,freqVer19,freqVer20,freqVer21,freqVer22,freqVer23,freqVer24,freqVer25,freqVer26,freqVer27,freqVer28,freqVer29,freqVer30,freqVer31,freqVer32,freqVer33,freqVer34,freqVer35,freqVer36,freqVer37,freqVer38,freqVer39,freqVer40,freqVer41,freqVer42,freqVer43,freqVer44,freqVer45,freqVer46,freqVer47,freqVer48,freqVer49,freqVer50,freqVer51,freqVer52,freqVer53,freqVer54,freqVer55,freqVer56,freqVer57,freqVer58,freqVer59,freqVer60,freqVer61,freqVer62,freqVer63,freqVer64,freqVer65,freqVer66,freqVer67,freqVer68,freqVer69,freqVer70,freqVer71,freqVer72,freqVer73,freqVer74,freqVer75,freqVer76,freqVer77,freqVer78,freqVer79,freqVer80,freqVer81,freqVer82,freqVer83,freqVer84,freqVer85,freqVer86,freqVer87,freqVer88,freqVer89,freqVer90,freqVer91,freqVer92,freqVer93,freqVer94,freqVer95,freqVer96,freqVer97,freqVer98,freqVer99,freqVer100,freqVer101,freqVer102,freqVer103,freqVer104,freqVer105,freqVer106,freqVer107,freqVer108,freqVer109,freqVer110,freqVer111,freqVer112,freqVer113,freqVer114,freqVer115,freqVer116,freqVer117,freqVer118,freqVer119,freqVer120,freqVer121,freqVer122,freqVer123,freqVer124,freqVer125,freqVer126,freqVer127,freqVer128,freqVer129,freqVer130,freqVer131,freqVer132,freqVer133,freqVer134,freqVer135,freqVer136,freqVer137,freqVer138,freqVer139,freqVer140,freqVer141,freqVer142,freqVer143,freqVer144,freqVer145,freqVer146,freqVer147,freqVer148,freqVer149,freqVer150,freqVer151,freqVer152,freqVer153,freqVer154,freqVer155,freqVer156,freqVer157,freqVer158,freqVer159,freqVer160,freqVer161,freqVer162,freqVer163,freqVer164,freqVer165,freqVer166,freqVer167,freqVer168,freqVer169,freqVer170,freqVer171,freqVer172,freqVer173,freqVer174,freqVer175,freqVer176,freqVer177,freqVer178,freqVer179,freqVer180,freqVer181,freqVer182,freqVer183,freqVer184,freqVer185,freqVer186,freqVer187,freqVer188,freqVer189,freqVer190,freqVer191,freqVer192,freqVer193,freqVer194,freqVer195,freqVer196,freqVer197,freqVer198,freqVer199,freqVer200,freqVer201,freqVer202,freqVer203,freqVer204,freqVer205,freqVer206,freqVer207,freqVer208,freqVer209,freqVer210,freqVer211,freqVer212,freqVer213,freqVer214,freqVer215,freqVer216,freqVer217,freqVer218,freqVer219,freqVer220,freqVer221,freqVer222,freqVer223,freqVer224,freqVer225,freqVer226,freqVer227,freqVer228,freqVer229,freqVer230,freqVer231,freqVer232,freqVer233,freqVer234,freqVer235,freqVer236,freqVer237,freqVer238,freqVer239,freqVer240,freqVer241,freqVer242,freqVer243,freqVer244,freqVer245,freqVer246,freqVer247,freqVer248,freqVer249,freqVer250,especie,freqDia0,freqDia1,freqDia2,freqDia3,freqDia4,freqDia5,freqDia6,freqDia7,freqDia8,freqDia9,freqDia10,freqDia11,freqDia12,freqDia13,freqDia14,freqDia15,freqDia16,freqDia17,freqDia18,freqDia19,freqDia20,freqDia21,freqDia22,freqDia23,freqDia24,freqDia25,freqDia26,freqDia27,freqDia28,freqDia29,freqDia30,freqDia31,freqDia32,freqDia33,freqDia34,freqDia35,freqDia36,freqDia37,freqDia38,freqDia39,freqDia40,freqDia41,freqDia42,freqDia43,freqDia44,freqDia45,freqDia46,freqDia47,freqDia48,freqDia49,freqDia50,freqDia51,freqDia52,freqDia53,freqDia54,freqDia55,freqDia56,freqDia57,freqDia58,freqDia59,freqDia60,freqDia61,freqDia62,freqDia63,freqDia64,freqDia65,freqDia66,freqDia67,freqDia68,freqDia69,freqDia70,freqDia71,freqDia72,freqDia73,freqDia74,freqDia75,freqDia76,freqDia77,freqDia78,freqDia79,freqDia80,freqDia81,freqDia82,freqDia83,freqDia84,freqDia85,freqDia86,freqDia87,freqDia88,freqDia89,freqDia90,freqDia91,freqDia92,freqDia93,freqDia94,freqDia95,freqDia96,freqDia97,freqDia98,freqDia99,freqDia100,freqDia101,freqDia102,freqDia103,freqDia104,freqDia105,freqDia106,freqDia107,freqDia108,freqDia109,freqDia110,freqDia111,freqDia112,freqDia113,freqDia114,freqDia115,freqDia116,freqDia117,freqDia118,freqDia119,freqDia120,freqDia121,freqDia122,freqDia123,freqDia124,freqDia125,freqDia126,freqDia127,freqDia128,freqDia129,freqDia130,freqDia131,freqDia132,freqDia133,freqDia134,freqDia135,freqDia136,freqDia137,freqDia138,freqDia139,freqDia140,freqDia141,freqDia142,freqDia143,freqDia144,freqDia145,freqDia146,freqDia147,freqDia148,freqDia149,freqDia150,freqDia151,freqDia152,freqDia153,freqDia154,freqDia155,freqDia156,freqDia157,freqDia158,freqDia159,freqDia160,freqDia161,freqDia162,freqDia163,freqDia164,freqDia165,freqDia166,freqDia167,freqDia168,freqDia169,freqDia170,freqDia171,freqDia172,freqDia173,freqDia174,freqDia175,freqDia176,freqDia177,freqDia178,freqDia179,freqDia180,freqDia181,freqDia182,freqDia183,freqDia184,freqDia185,freqDia186,freqDia187,freqDia188,freqDia189,freqDia190,freqDia191,freqDia192,freqDia193,freqDia194,freqDia195,freqDia196,freqDia197,freqDia198,freqDia199,freqDia200,freqDia201,freqDia202,freqDia203,freqDia204,freqDia205,freqDia206,freqDia207,freqDia208,freqDia209,freqDia210,freqDia211,freqDia212,freqDia213,freqDia214,freqDia215,freqDia216,freqDia217,freqDia218,freqDia219,freqDia220,freqDia221,freqDia222,freqDia223,freqDia224,freqDia225,freqDia226,freqDia227,freqDia228,freqDia229,freqDia230,freqDia231,freqDia232,freqDia233,freqDia234,freqDia235,freqDia236,freqDia237,freqDia238,freqDia239,freqDia240,freqDia241,freqDia242,freqDia243,freqDia244,freqDia245,freqDia246,freqDia247,freqDia248,freqDia249,freqDia250
0,Agonandra_brasiliensis,Agonandra_brasiliensis,5.629026564256967,3.2633451786518872,2.9636466895450475,2.556337432966452,2.504938051346386,2.3653209969036992,2.140245049314691,1.913195917857093,2.004429966615219,1.827091011761555,1.6999635297173363,1.7063939302844935,1.6881287154848257,1.534129101936741,1.580750925936065,1.5253119725273327,1.4587714110770313,1.4256183908793605,1.3418693160154727,1.3474807465506589,1.3466923619394506,1.1680369153130716,1.1861891836842462,1.1021197577331567,1.1618017326410746,1.026737832360287,1.1094049023158055,0.9957446590222092,1.0095663480695043,0.91332474870664,0.9553737391105145,1.089363623736387,0.764749092384402,0.8521644651359993,0.8979543568195548,0.9631832117036994,0.8652255367890507,0.7065526945224146,0.8460158764096575,0.7450856398526549,0.8386452176509952,0.6567002782516466,0.6386435338651052,0.6051061591061295,0.554927799710009,0.505961130950498,0.5130906913398864,0.6558247065441083,0.5589664643245088,0.47573148400463383,0.4918859384866036,0.558218231485898,0.48116746571632374,0.39884302050363424,0.41143183405297884,0.5413631141721575,0.37675915704807944,0.4548035181278741,0.49858387243155666,0.40919010041056003,0.41780345793291707,0.3788353825986588,0.36448728907590217,0.32283667515827147,0.2981942535304791,0.2676999181643829,0.33297023546865695,0.2769287314455306,0.13571150004796972,0.2370512350891075,0.2135724800904587,0.13144958574523716,0.21555563863942806,0.18185609854101234,0.11627169456047656,0.20684119605304413,0.19944189828107436,0.0947662230851776,0.1338538344754969,0.16159167731608698,0.11220388942704637,0.17546118799614085,0.13892138659490696,0.01297421181887073,0.03633191335963733,-0.08864095945100267,0.014138234376961607,-0.06454784062986701,-0.14593487960295837,-0.04653268522390166,-0.02432469051236133,0.018544794588467476,-0.05232217922407625,-0.14177348797330183,-0.07072454302105713,-0.05966951504756637,-0.14157857559914513,-0.19238405947843307,-0.25321232794650517,-0.26594385363928147,-0.21896483246120207,-0.345748885235796,-0.1974831071246626,-0.18835964584754283,-0.2184892271375048,-0.3032471946014633,-0.3487718057754553,-0.27129458396763706,-0.3108508652169603,-0.2875008993699362,-0.3215356443864758,-0.3658691509060589,-0.3967005427292656,-0.42304036853896787,-0.43700168162222347,-0.38002921859466915,-0.4574066582692618,-0.43556824543195094,-0.4894639586094046,-0.41622094457022696,-0.5434140341864001,-0.5469921757803268,-0.49541604487338275,-0.5947297811417712,-0.5599788188740582,-0.6889579012636889,-0.6684826924504316,-0.5967818357351888,-0.5890166157699573,-0.7331795679277063,-0.8639669255176909,-0.8032384150815612,-0.648916241441728,-0.7977023176450156,-0.7799747900877086,-0.7456026544565953,-0.7787847112611906,-0.8179212008442301,-0.8777444895620597,-0.9120038238881323,-0.725896816029003,-0.963408071875555,-0.8504235746080555,-0.9622690965218673,-0.8209138016132538,-0.8911976669496685,-0.9343554126866007,-1.0132614615980893,-0.9999853936801654,-1.0446153418200848,-1.184517170197519,-1.095673188565152,-1.2056110785121297,-1.0686064206701886,-1.1049684117930958,-1.1472280333236404,-1.117794897372061,-0.9795560828861,-1.114981238785513,-1.1674076479112856,-1.2054680038287735,-1.2140318584931722,-1.1865144759612887,-1.2601697377919752,-1.2713583835151274,-1.266758592727164,-1.229916861485873,-1.3336262313379288,-1.3143468812807355,-1.3602786369079252,-1.393331711007923,-1.5370223373753082,-1.551197606045759,-1.3974427543751862,-1.373463471610534,-1.3943506977924864,-1.4120807585512278,-1.5573131494936197,-1.585086104128415,-1.5010785954617885,-1.6092660634065339,-1.6105743284458176,-1.600964879236844,-1.6008418623916338,-1.554699565856256,-1.6505205024407552,-1.7219068817681993,-1.6728972467444045,-1.6944776344716745,-1.7496808490027695,-1.7578605838096992,-1.8571380729766869,-1.7113918751480783,-1.6871384044293793,-1.7023813353859467,-1.5946650301202394,-1.7283383421556884,-1.7042182144195666,-1.8361427392821477,-1.6938343268948701,-1.6653486991190052,-1.794295024160416,-1.8466900147369818,-1.7463091265205457,-1.8475008167294311,-1.886310781969046,-1.8308808269445496,-1.8499987771790076,-1.770684800687481,-1.8954597629699408,-1.8916552388085603,-1.9847548543082423,-1.8709629986283414,-1.9644322927234037,-1.89989053515459,-1.846450489082701,-2.0217160996090167,-1.9557214240229097,-1.9610112411901088,-1.925585967768738,-1.9681943329660316,-1.9994761527381806,-2.021503186247722,-2.0753173802055636,-2.003634559957876,-1.9950413912992135,-2.0604210802727185,-2.061629825185202,-2.1021153483494315,-2.0735716747930573,-2.0572982439897136,-2.1426708678059767,-2.01958380961677,-2.099942435230503,-2.0948973470707735,-2.0399334570966206,-1.984429495381743,-2.095160557990447,-2.1492817726366593,-2.0947145257543807,-2.0911670878972477,-1.9353542319002333,-2.220702179208095,-2.0272241762887155,-2.1689083121236923,-2.118711314004562,-2.062526674959526,-2.1477141476751727,-1.9883749460350701,-2.236058099455352,-2.3358634072073796,Agonandra_brasiliensis,5.638363277481672,2.844759331461246,2.548940579813067,2.4777914937540846,2.3157017881934276,2.3943141151467526,1.8169459523663383,2.3443163610364417,2.0486416992169088,1.9861939072976333,2.069420466300693,2.0870112964179053,2.154329852002296,2.067478983861305,2.040893606942142,1.4462915517069255,1.6817001630393356,2.1811164562805727,2.015475093632866,1.6589877910593887,1.5262239267973479,1.2747080059554714,1.683652972959355,1.6912509664493092,1.5524628029176915,1.5049508742681268,1.6059725102216165,1.3968031613904097,1.482531174017322,1.6561857415288441,1.141980802752424,1.5473163359524482,1.5042855347615958,1.5992543973608886,1.339256323328898,1.0786185891078923,1.4670206460552944,1.0624675100584322,1.1943918525758526,0.9798380475234412,1.199243280599936,1.2527459382845323,1.2875643153141874,1.1986047731886291,1.1822737873156446,1.0112943814051467,1.1339622049088864,1.206410408875355,1.061468518154014,1.0052925977550617,1.1901354062261356,1.1502175864906006,0.9446059466754534,0.9901602691497368,1.028905351783143,1.202875913616301,1.1336235911414327,1.0595664929172524,0.9927244043613191,0.9618312845762412,1.1560815247796077,1.0615759751179923,0.9684749835719714,0.947065562101535,1.0842901410103554,1.04372978560359,0.8387771521628524,0.8729717570336762,1.0200019941164595,1.1342450440120844,1.1471961859895363,0.98744671785221,0.9780909449404261,0.882862405696883,1.0305812080326018,1.0595366092070904,0.8840204839033907,1.000364151770229,0.9676794770685264,0.8452181197123447,0.8161855059741255,0.8558891136972704,0.8737208140791312,0.8975446709254388,0.9192945402211906,0.8238436846238888,0.978928695590571,0.7493176218760005,0.7697206497446643,0.8082686963726476,0.9027610091953447,0.8396887578154946,0.797135538088726,0.8566994267091205,0.8252705249736438,0.7109236682284348,0.7541181706973221,0.8072561128574578,0.7369775527398511,0.9542760431453268,0.7907713682812392,0.6971394022097698,0.8194899582395876,0.6549221158936079,0.6929808454599166,0.7615440151340828,0.8089707897340611,0.5909160090702827,0.6246128403828177,0.6822145772680318,0.5823300967486431,0.7338229986219892,0.5964472558038232,0.6628080911280236,0.6161663905029389,0.7188192898235408,0.6298001698586786,0.6197607948506335,0.5178558132622733,0.6927882334367638,0.7128289855943183,0.597153705804137,0.5697433615034293,0.5805384932075964,0.4130109366057871,0.6250872360238889,0.6528560708810854,0.6714948514715221,0.559352371918242,0.5837839943010225,0.5874800744001173,0.6361820156089317,0.6934912949816833,0.5173868607549016,0.647143802202417,0.5256747935285556,0.5820616937371828,0.5843513635831381,0.4685848688573912,0.586424110620305,0.486167739597421,0.4037674216291943,0.42004646764590353,0.4518637960141351,0.44640912451186987,0.5011938265144265,0.5165438272493175,0.4623523850663975,0.5904257084276232,0.5814306123236639,0.5630373799459065,0.4729496763278267,0.5491222870457351,0.4873503746991153,0.3528991613403437,0.35395658570273375,0.4730525582885015,0.46820862909634914,0.567800405884347,0.541272161981875,0.3815585430648578,0.41863879548730215,0.4575577022994445,0.3531775613991469,0.3082813135975783,0.41741778501897353,0.4204963977758748,0.5193715767335771,0.35712227801163954,0.4216271137849323,0.31597820696449824,0.3725985636932805,0.3792309631969208,0.35697423065428113,0.4659083279934731,0.30509902701625785,0.26226907786523734,0.3148721338325036,0.4825865088796803,0.30838412608717025,0.4891130786281056,0.3533498816509237,0.24133762177192433,0.4129616839257253,0.29624266667218285,0.20904060076207698,0.3130579121028118,0.3422753408664673,0.3633552210954849,0.2618989216717381,0.3133723550337632,0.4125148540863438,0.3961086259747904,0.32621330012356536,0.26201253782548906,0.34913208587338124,0.35842206841840607,0.27127918872611595,0.2727424564935826,0.2834240241209176,0.30383612453722986,0.26316401414346824,0.3571672964448384,0.20619888076726978,0.27925641839416526,0.3693862738577042,0.3840700258204884,0.3378207190537368,0.35762889332907444,0.36548134469946547,0.2607103412455083,0.35937402866078655,0.31169119484275987,0.29179424418850336,0.31935094111848317,0.3166128119208978,0.28683350780218697,0.3004770471357551,0.36424715392983187,0.21294747128944402,0.36630173762217494,0.3777088945433178,0.3580865579755934,0.29464865744489616,0.33241936408512257,0.219665424412009,0.3739740435350616,0.3495800764254506,0.29201453583286324,0.39819897512187685,0.18490999071645273,0.2631540700380708,0.3046915605791176,0.15328468392955075,0.24591159824853748,0.26091524318291826,0.1754512505521414,0.1847796187170141,0.21710048313246527,0.13652021564716804,0.2779163413731036,0.3397993475938634,0.3051818199965708,0.24937556915264922,0.34424621399050714,0.21507229590172044,0.22703238600214978,0.3173889304830429,0.19377525592839057,0.25061365852599793,0.008834225203912374,Agonandra_brasiliensis,5.637679993679875,2.8889859605888315,3.435425172919177,2.9658340908365637,2.291198846809127,1.677787570167696,2.64968293262682,2.4341621614671274,1.4257420113488073,1.9781061957769352,1.3948814563647853,2.282932636184939,2.2689454460169216,2.0015396842635416,1.5920367535178974,1.462057331413948,2.187450477078227,1.4727719217570918,1.5976723570939857,1.4540557548097668,1.7498019251780126,1.7584785905653821,1.5009132854176883,1.378612027722154,1.2989179792232899,2.038696777385525,1.9626115884440547,1.3578141225035036,1.5222341218575068,1.6961855830189356,1.4712758728585542,0.43820626054058326,1.8975116020322766,1.8183900944063576,0.6018721512849159,1.1551193756584373,0.0665879578927803,1.197630035106493,1.1959784451003401,1.477700632576211,0.8670301095242076,1.073036793915097,1.6115701616347442,0.5121761767108026,0.6180106521758699,1.5969916454770412,0.8340273310543134,1.6690761118136785,0.41110347855568696,1.7975083118543218,1.1589075345379334,0.9597143245036421,0.878926899132383,0.9985280168217614,0.800082082407142,1.6200179465804982,0.5615438932874853,1.3838749189330213,1.5709695374704582,0.9538541580464988,1.2935741161630783,0.3565801008531045,1.5542305410279933,1.3775758104916562,0.4673178755109624,1.0241018430441413,0.8725638354876606,1.8755855776418624,1.0119895431925536,0.3849886350311357,-0.33564365902677085,0.9231165040991545,1.5297360322777016,1.2531652793914811,1.0483795330389105,1.3095940327546098,1.8987450893326452,1.7615327975632002,-2.0057070096201373,0.8078533336129589,0.6858226081406003,1.3684908893191765,0.6316918035608601,0.9557582873779051,0.9648745644909793,1.1492454243262569,0.9162946530773699,1.424538927510399,1.049138127542738,1.055872905192944,1.023632499382823,1.2055352661512875,0.4117453645509955,0.7899732947180996,0.18441480873762384,1.1982887252184895,0.5846507393657345,-0.5146155615899645,0.22626926997762173,0.5399066274705426,0.43117759584635584,0.9106307858099166,1.440093684306315,0.7152943340734548,0.6192254707789002,0.7112082843767975,1.1023384145878945,0.6547156500251257,0.846816729962373,0.666733146132344,0.6532676160280488,1.1817365458150326,0.6426278328030477,0.12090752525710005,0.13085309514245597,0.8249126282444631,0.6357311997696116,0.7954894824722132,1.0621416024124517,0.24576639743927706,0.7805379631216467,0.7464634605762281,0.13754976261827656,0.5630833076845663,0.2250324905785393,0.8533948718053079,0.4517103121758035,-0.043581299805996176,0.39730380826122663,0.6904473230979981,1.0921700918974746,0.8018241131440667,1.0512589387976186,1.244739706778278,0.6395226870420603,0.4162595888169646,-0.08152209040156319,1.2522919668373396,0.3494677011885981,0.6578648707229329,1.0698008446921092,0.8105166100465615,0.3318100939624325,0.16226817723089493,1.229122083433826,-0.6023340156794545,0.46230746643513915,-0.21114073577539785,0.7822927279056278,0.03881358503777766,0.18586649227753704,0.42196583323188674,0.2779021951290257,0.09535678330800196,0.8529770259667722,0.8364464587002911,0.5113358128042405,0.20770728151347206,0.6434208080690144,0.7477525338615044,0.24235768776344396,1.309915505861998,0.1766475044395685,-0.17763559397266798,0.6730616352562028,0.35218297186227154,0.3941090379114393,0.31313422990170936,0.3606691363164933,0.41533551570038724,0.8627229250498283,0.39034176641486923,0.2711642906987348,-0.281580823599597,0.056205886251890394,0.5201750966154374,0.8906420009415577,0.6166751443964257,0.6220574428875969,1.250727472711461,0.4891381163004741,1.1273943168667768,-0.39408128954803645,-1.9567771848834041,-0.5196369988549875,0.5925610935971464,0.45681722116013096,0.05189980544221229,-0.42381776491312445,0.5447903672606829,1.055497349570317,1.0217420422241439,0.5379488117611999,0.6028432019438891,-0.6032009706608629,-0.09228797247323406,-0.8215859584295471,0.4595790455411779,0.2954942215181352,-0.6676878066993532,0.6814026174665466,0.41902089558109656,0.22257229589448835,0.7590739613539815,0.8630159078589749,0.17986268851377066,0.2295763002166468,0.38579574838545416,-0.354830553724535,0.26685801687549887,0.06373424388125837,0.019354658880442348,0.15364916048019872,0.19328000256190075,0.8803983719542283,0.027125299590237746,0.27902734846511523,0.18840665425838704,0.5713933067594212,-0.07565493336303247,0.6847008753761976,-0.4012385815360566,0.7101920103893216,0.6508205652139228,0.6414502624603611,-0.13090027677041852,0.39325639953960956,0.5168121649145591,0.6888547712659399,0.20330617887388724,0.052829596770026244,1.0332033653426107,-0.5110593572430052,0.8384703528958279,0.40221220737560615,0.28419075456870274,0.5014991320729255,0.5665883054972433,0.21534301197355699,1.018433760136366,0.5032886664985627,-0.6040362596161063,-0.012007351110746169,0.17263921717186637,0.1379033048810768,0.5159847706499583,0.7892821759395993,0.26313530499884447,0.23307666743157612,0.5102089273738926,0.8213849896398748
