,especie,freqHor0,freqHor1,freqHor2,freqHor3,freqHor4,freqHor5,freqHor6,freqHor7,freqHor8,freqHor9,freqHor10,freqHor11,freqHor12,freqHor13,freqHor14,freqHor15,freqHor16,freqHor17,freqHor18,freqHor19,freqHor20,freqHor21,freqHor22,freqHor23,freqHor24,freqHor25,freqHor26,freqHor27,freqHor28,freqHor29,freqHor30,freqHor31,freqHor32,freqHor33,freqHor34,freqHor35,freqHor36,freqHor37,freqHor38,freqHor39,freqHor40,freqHor41,freqHor42,freqHor43,freqHor44,freqHor45,freqHor46,freqHor47,freqHor48,freqHor49,freqHor50,freqHor51,freqHor52,freqHor53,freqHor54,freqHor55,freqHor56,freqHor57,freqHor58,freqHor59,freqHor60,freqHor61,freqHor62,freqHor63,freqHor64,freqHor65,freqHor66,freqHor67,freqHor68,freqHor69,freqHor70,freqHor71,freqHor72,freqHor73,freqHor74,freqHor75,freqHor76,freqHor77,freqHor78,freqHor79,freqHor80,freqHor81,freqHor82,freqHor83,freqHor84,freqHor85,freqHor86,freqHor87,freqHor88,freqHor89,freqHor90,freqHor91,freqHor92,freqHor93,freqHor94,freqHor95,freqHor96,freqHor97,freqHor98,freqHor99,freqHor100,freqHor101,freqHor102,freqHor103,freqHor104,freqHor105,freqHor106,freqHor107,freqHor108,freqHor109,freqHor110,freqHor111,freqHor112,freqHor113,freqHor114,freqHor115,freqHor116,freqHor117,freqHor118,freqHor119,freqHor120,freqHor121,freqHor122,freqHor123,freqHor124,freqHor125,freqHor126,freqHor127,freqHor128,freqHor129,freqHor130,freqHor131,freqHor132,freqHor133,freqHor134,freqHor135,freqHor136,freqHor137,freqHor138,freqHor139,freqHor140,freqHor141,freqHor142,freqHor143,freqHor144,freqHor145,freqHor146,freqHor147,freqHor148,freqHor149,freqHor150,freqHor151,freqHor152,freqHor153,freqHor154,freqHor155,freqHor156,freqHor157,freqHor158,freqHor159,freqHor160,freqHor161,freqHor162,freqHor163,freqHor164,freqHor165,freqHor166,freqHor167,freqHor168,freqHor169,freqHor170,freqHor171,freqHor172,freqHor173,freqHor174,freqHor175,freqHor176,freqHor177,freqHor178,freqHor179,freqHor180,freqHor181,freqHor182,freqHor183,freqHor184,freqHor185,freqHor186,freqHor187,freqHor188,freqHor189,freqHor190,freqHor191,freqHor192,freqHor193,freqHor194,freqHor195,freqHor196,freqHor197,freqHor198,freqHor199,freqHor200,freqHor201,freqHor202,freqHor203,freqHor204,freqHor205,freqHor206,freqHor207,freqHor208,freqHor209,freqHor210,freqHor211,freqHor212,freqHor213,freqHor214,freqHor215,freqHor216,freqHor217,freqHor218,freqHor219,freqHor220,freqHor221,freqHor222,freqHor223,freqHor224,freqHor225,freqHor226,freqHor227,freqHor228,freqHor229,freqHor230,freqHor231,freqHor232,freqHor233,freqHor234,freqHor235,freqHor236,freqHor237,freqHor238,freqHor239,freqHor240,freqHor241,freqHor242,freqHor243,freqHor244,freqHor245,freqHor246,freqHor247,freqHor248,freqHor249,freqHor250,freqVer0,freqVer1,freqVer2,freqVer3,freqVer4,freqVer5,freqVer6,freqVer7,freqVer8,freqVer9,freqVer10,freqVer11,freqVer12,freqVer13,freqVer14,freqVer15,freqVer16,freqVer17,freqVer18,freqVer19,freqVer20,freqVer21,freqVer22,freqVer23,freqVer24,freqVer25,freqVer26,freqVer27,freqVer28,freqVer29,freqVer30,freqVer31,freqVer32,freqVer33,freqVer34,freqVer35,freqVer36,freqVer37,freqVer38,freqVer39,freqVer40,freqVer41,freqVer42,freqVer43,freqVer44,freqVer45,freqVer46,freqVer47,freqVer48,freqVer49,freqVer50,freqVer51,freqVer52,freqVer53,freqVer54,freqVer55,freqVer56,freqVer57,freqVer58,freqVer59,freqVer60,freqVer61,freqVer62,freqVer63,freqVer64,freqVer65,freqVer66,freqVer67,freqVer68,freqVer69,freqVer70,freqVer71,freqVer72,freqVer73,freqVer74,freqVer75,freqVer76,freqVer77,freqVer78,freqVer79,freqVer80,freqVer81,freqVer82,freqVer83,freqVer84,freqVer85,freqVer86,freqVer87,freqVer88,freqVer89,freqVer90,freqVer91,freqVer92,freqVer93,freqVer94,freqVer95,freqVer96,freqVer97,freqVer98,freqVer99,freqVer100,freqVer101,freqVer102,freqVer103,freqVer104,freqVer105,freqVer106,freqVer107,freqVer108,freqVer109,freqVer110,freqVer111,freqVer112,freqVer113,freqVer114,freqVer115,freqVer116,freqVer117,freqVer118,freqVer119,freqVer120,freqVer121,freqVer122,freqVer123,freqVer124,freqVer125,freqVer126,freqVer127,freqVer128,freqVer129,freqVer130,freqVer131,freqVer132,freqVer133,freqVer134,freqVer135,freqVer136,freqVer137,freqVer138,freqVer139,freqVer140,freqVer141,freqVer142,freqVer143,freqVer144,freqVer145,freqVer146,freqVer147,freqVer148,freqVer149,freqVer150,freqVer151,freqVer152,freqVer153,freqVer154,freqVer155,freqVer156,freqVer157,freqVer158,freqVer159,freqVer160,freqVer161,freqVer162,freqVer163,freqVer164,freqVer165,freqVer166,freqVer167,freqVer168,freqVer169,freqVer170,freqVer171,freqVer172,freqVer173,freqVer174,freqVer175,freqVer176,freqVer177,freqVer178,freqVer179,freqVer180,freqVer181,freqVer182,freqVer183,freqVer184,freqVer185,freqVer186,freqVer187,freqVer188,freqVer189,freqVer190,freqVer191,freqVer192,freqVer193,freqVer194,freqVer195,freqVer196,freqVer197,freqVer198,freqVer199,freqVer200,freqVer201,freqVer202,freqVer203,freqVer204,freqVer205,freqVer206,freqVer207,freqVer208,freqVer209,freqVer210,freqVer211,freqVer212,freqVer213,freqVer214,freqVer215,freqVer216,freqVer217,freqVer218,freqVer219,freqVer220,freqVer221,freqVer222,freqVer223,freqVer224,freqVer225,freqVer226,freqVer227,freqVer228,freqVer229,freqVer230,freqVer231,freqVer232,freqVer233,freqVer234,freqVer235,freqVer236,freqVer237,freqVer238,freqVer239,freqVer240,freqVer241,freqVer242,freqVer243,freqVer244,freqVer245,freqVer246,freqVer247,freqVer248,freqVer249,freqVer250,freqDia0,freqDia1,freqDia2,freqDia3,freqDia4,freqDia5,freqDia6,freqDia7,freqDia8,freqDia9,freqDia10,freqDia11,freqDia12,freqDia13,freqDia14,freqDia15,freqDia16,freqDia17,freqDia18,freqDia19,freqDia20,freqDia21,freqDia22,freqDia23,freqDia24,freqDia25,freqDia26,freqDia27,freqDia28,freqDia29,freqDia30,freqDia31,freqDia32,freqDia33,freqDia34,freqDia35,freqDia36,freqDia37,freqDia38,freqDia39,freqDia40,freqDia41,freqDia42,freqDia43,freqDia44,freqDia45,freqDia46,freqDia47,freqDia48,freqDia49,freqDia50,freqDia51,freqDia52,freqDia53,freqDia54,freqDia55,freqDia56,freqDia57,freqDia58,freqDia59,freqDia60,freqDia61,freqDia62,freqDia63,freqDia64,freqDia65,freqDia66,freqDia67,freqDia68,freqDia69,freqDia70,freqDia71,freqDia72,freqDia73,freqDia74,freqDia75,freqDia76,freqDia77,freqDia78,freqDia79,freqDia80,freqDia81,freqDia82,freqDia83,freqDia84,freqDia85,freqDia86,freqDia87,freqDia88,freqDia89,freqDia90,freqDia91,freqDia92,freqDia93,freqDia94,freqDia95,freqDia96,freqDia97,freqDia98,freqDia99,freqDia100,freqDia101,freqDia102,freqDia103,freqDia104,freqDia105,freqDia106,freqDia107,freqDia108,freqDia109,freqDia110,freqDia111,freqDia112,freqDia113,freqDia114,freqDia115,freqDia116,freqDia117,freqDia118,freqDia119,freqDia120,freqDia121,freqDia122,freqDia123,freqDia124,freqDia125,freqDia126,freqDia127,freqDia128,freqDia129,freqDia130,freqDia131,freqDia132,freqDia133,freqDia134,freqDia135,freqDia136,freqDia137,freqDia138,freqDia139,freqDia140,freqDia141,freqDia142,freqDia143,freqDia144,freqDia145,freqDia146,freqDia147,freqDia148,freqDia149,freqDia150,freqDia151,freqDia152,freqDia153,freqDia154,freqDia155,freqDia156,freqDia157,freqDia158,freqDia159,freqDia160,freqDia161,freqDia162,freqDia163,freqDia164,freqDia165,freqDia166,freqDia167,freqDia168,freqDia169,freqDia170,freqDia171,freqDia172,freqDia173,freqDia174,freqDia175,freqDia176,freqDia177,freqDia178,freqDia179,freqDia180,freqDia181,freqDia182,freqDia183,freqDia184,freqDia185,freqDia186,freqDia187,freqDia188,freqDia189,freqDia190,freqDia191,freqDia192,freqDia193,freqDia194,freqDia195,freqDia196,freqDia197,freqDia198,freqDia199,freqDia200,freqDia201,freqDia202,freqDia203,freqDia204,freqDia205,freqDia206,freqDia207,freqDia208,freqDia209,freqDia210,freqDia211,freqDia212,freqDia213,freqDia214,freqDia215,freqDia216,freqDia217,freqDia218,freqDia219,freqDia220,freqDia221,freqDia222,freqDia223,freqDia224,freqDia225,freqDia226,freqDia227,freqDia228,freqDia229,freqDia230,freqDia231,freqDia232,freqDia233,freqDia234,freqDia235,freqDia236,freqDia237,freqDia238,freqDia239,freqDia240,freqDia241,freqDia242,freqDia243,freqDia244,freqDia245,freqDia246,freqDia247,freqDia248,freqDia249,freqDia250
0,Kielmeyera_coriacea,5.482265688276938,2.8513313280470367,2.815037893443646,2.6354494422184267,2.4737955549714017,2.3864541247390427,2.2302708726585845,2.2281797189415062,2.1875575218141874,2.0686855921154153,1.9950298773394428,1.9565618875964226,1.8808361000359954,1.9918353913570601,1.890158992009547,1.892949992212621,1.6438025490905057,1.8170091518236164,1.654196662834539,1.6113598044102624,1.622556929383046,1.499565667247143,1.3965460018617082,1.4877434296994654,1.6181849000769912,1.464220882694072,1.4724148174900342,1.420876368433281,1.3312054809902067,1.3340576958180463,1.4299545511278928,1.2883476516614492,1.2849252633616046,1.4031616653157752,1.2716970074527942,1.2822197730939267,1.1879401804108631,1.3026669164421198,1.2035478290578467,1.1118931286291653,1.1973532456328688,1.1463734350046968,1.108769787956764,1.0763780209883977,1.0395700811601198,1.0948145103177653,1.058666115050722,1.0261917297145837,1.0030514620550017,1.0952555407397297,0.9920196661743661,0.9232989513155065,0.8818333740106938,0.8617827200778726,0.9120297312315615,1.006651880541943,0.8821012027144549,0.9099813447009071,0.9387221687805192,0.9233603532328555,0.8716343541921563,0.7898858845488127,0.9552089045114327,0.7296943007592464,0.7190968775225645,0.833169499713138,0.8540218184028133,0.8422774688246352,0.7622230300081152,0.6952881159888763,0.7242514194933715,0.8448030341878509,0.7829694503852257,0.6580154541718845,0.6902434077887257,0.6006794991676051,0.6814710627161844,0.7504913115160395,0.6787337368496467,0.757965153168835,0.5964451927619872,0.5677130150497002,0.645655546408237,0.5587498553016343,0.5195899323589308,0.6217614605549756,0.6005447127616881,0.5507456772382667,0.5589858645771634,0.49045695178913623,0.4934559304107589,0.5803912504241749,0.513438128607416,0.4934096143777343,0.4598693248891331,0.6491387184521897,0.43652859591835996,0.5231576893424261,0.42185687416888806,0.3498983605296573,0.40724052681648315,0.40112101555106194,0.45286711636750304,0.5483108307488775,0.4444930239835135,0.42387023222177483,0.36875059264565957,0.37373051096567667,0.3966726984352008,0.3959253400536317,0.42566872762056607,0.28063525120081056,0.2579461882638483,0.2945593221546363,0.24669726541327036,0.22936125288038803,0.357655572650885,0.3652814771446306,0.35452718574571174,0.2900759112846652,0.12805481637886182,0.25764176702497427,0.17272706236806393,0.24729891153676076,0.26341887462779523,0.26271614488264006,0.18083055280787458,0.263822982500506,0.2627753040626701,0.27345615874673734,0.07205013009681535,0.17127867884928333,0.09124777021382281,0.1631063816250175,0.09212597187819974,0.23456310789217605,0.19668678537645046,0.15332789127439267,0.16997928486661013,0.11262029755749828,0.08845368519585453,0.0951513766121167,0.07779593756968194,0.031982360038835214,0.07274833019968426,0.10747771715934963,0.011955693019322405,0.14979077997639678,-0.06603634952779767,0.13619980732815956,0.05017705743453108,-0.020516657964789294,0.0765096468204559,-0.08043519048226773,0.029579152056454543,-0.011073950284292831,0.07299362321369365,0.11118242591033772,-0.08838698218089037,-0.16904787464253915,0.035611928935884316,0.031137560332925848,-0.053475134789587896,-0.06804680766180285,-0.07907343763500148,0.072507096229835,-0.06818859532147797,0.0011907652201372213,-0.14994001591220804,-0.025718791650867948,-0.1770419757491872,-0.050234254755080865,-0.008552593224265735,-0.052906422948694874,-0.15366001137447613,-0.1525736786045046,-0.15728306272470588,-0.1118455962711816,-0.1268379654732671,-0.2078296005587407,-0.2175325944545251,-0.12147982741636022,-0.1538573265594594,-0.21819824159847057,-0.2058697304725434,-0.22096552434153638,-0.08505462231193257,-0.18225900967622988,-0.16265486221545977,-0.2691285618676848,-0.1565701993932115,-0.2794171562137891,-0.17802288750710368,-0.1656987953315674,-0.24381761432822543,-0.15124694862733917,-0.12474019915098702,-0.20908430722358384,-0.23911055828405645,-0.2619358497552858,-0.29311159176880003,-0.21115952455663756,-0.2675142502589604,-0.13481757140586229,-0.30297156664062613,-0.26850219384645774,-0.25077041576402065,-0.3835879114836313,-0.28350862625074486,-0.3624202360540131,-0.3645803762503073,-0.3313862588082383,-0.2972643092290668,-0.2774487021610402,-0.2996124978363127,-0.325520182028676,-0.2548131338172389,-0.36577528697361805,-0.23334751350605334,-0.2753830701889281,-0.26910891768804474,-0.2889562712393507,-0.35943613602310415,-0.2706941963125006,-0.29360309975284005,-0.3335960116545111,-0.38904725420025615,-0.2613125811658805,-0.3164753413916963,-0.3219853351192652,-0.2734654540555942,-0.3779282336068755,-0.35879354960253174,-0.3946482669973427,-0.292401076192138,-0.4241505897917527,-0.40418993887141796,-0.4189840442027181,-0.4109208944849045,-0.3512475005071051,-0.26155514383994616,-0.33677604649740256,-0.41576179427087384,-0.4010229724413798,-0.43246692702331446,-0.4075613156386397,-0.49330383649930987,-0.46169842985925186,-0.28269685634577457,-0.34004684149670167,-0.5928447243912474,5.484983320770004,2.3621495110829027,2.31651859384337,2.5338908119207226,2.388206554943947,2.2656528583798914,2.2690196844499515,2.2802060834714983,2.126777504170859,2.0299048271822575,2.0592413874660256,2.0348916954065133,2.082827325676373,2.0103218024456506,1.8348935533996797,2.0147109965376977,1.847963035474176,1.6264688353966406,1.7773541422818149,1.7078179183794813,1.7505797138931345,1.586161771672666,1.701072797407374,1.6795702143060842,1.720393970179411,1.7399004259120288,1.4912041985181146,1.4819237593021684,1.6208652305332434,1.6518493972456647,1.6114115176658381,1.4823336271245575,1.4111577664760373,1.4335572211414978,1.5170040356214094,1.4740828620228539,1.4224805776138572,1.3882723757046351,1.3735352353125148,1.3699489565447214,1.224739468631074,1.3291292617692065,1.4000653165772317,1.359590881477469,1.4031251971595864,1.2038592940810902,1.3671513642070905,1.1992006577927095,1.28772549321458,1.2583704174435106,1.1806448502476339,1.2635031698145103,1.0983592042987156,1.2024997735168734,1.2474300514380543,1.149457865967247,1.1377954634415697,1.093234229166306,0.9985140729259807,1.0242472885237917,1.0290861232196105,1.1100125034072315,1.15277519636301,1.0548040960672243,1.0690939029644502,0.909153326399256,1.0310283567884684,0.9997600049695237,0.9290011818859213,0.9087785366971712,0.836450791752167,0.8275743216601252,0.9894512674698112,0.987091323200647,0.7530385470691168,0.8383228772371949,0.8506524245417799,0.9855746576407136,0.8980535352799344,0.9756801949797282,0.7678959123221777,0.9308031296063928,0.86587712028357,0.8644204622402737,0.9216155286101294,0.8624351999132379,0.8166761990390389,0.7490206185970075,0.7547479015205574,0.7609580669211062,0.8843979852112477,0.7921337648730079,0.6908722261314779,0.7259041989200589,0.713149888196875,0.70126840598996,0.7568799995870843,0.663514781359793,0.7063693674203703,0.7475241187832903,0.7174819410808675,0.7204866566126746,0.7973454535408713,0.5597185646415208,0.7486003014814487,0.6642598804586614,0.6704573679448227,0.6341415975288387,0.6609601258385365,0.4850084582185373,0.6685204616071633,0.6504479753019532,0.6256977027523075,0.4750643827325583,0.7039448498928735,0.6328988928855097,0.5267385103615436,0.5018758022627209,0.5359335306285488,0.6351880696135921,0.2966150014228273,0.40985016684901415,0.5747948325258097,0.5171984028646469,0.6484156245684521,0.48067481052527106,0.5162428976509646,0.4980554781657409,0.3871434031141385,0.44619646997867585,0.5425046615909275,0.4718045488445757,0.4388324529380383,0.4600695707086287,0.5903858528576338,0.4850857254685876,0.42016630880961126,0.4846839504570336,0.45658837474831215,0.5038392820524323,0.5218878934429303,0.4231090194702296,0.45814532493612264,0.38859360306396645,0.3559192936221045,0.3693347177799345,0.3099375203498342,0.4795018683573511,0.4085628361847958,0.46096812762076733,0.36058595276225125,0.28130543389393237,0.3369183876369838,0.41998798194045345,0.4528663449995335,0.2951891437667429,0.32520385701685817,0.3585773992671167,0.39241054852227614,0.3952728698653211,0.44052528139171476,0.3275654468510669,0.42962317504309655,0.31650665740191675,0.4006871160737292,0.36915355888913287,0.4033474389928171,0.35264286299926745,0.3451261144081847,0.2734477273304905,0.27585114384654463,0.3996019519927487,0.2139860955206356,0.2553916330875433,0.2845343190667667,0.30027673317955844,0.35343258732144356,0.2266815031035553,0.30604911717845057,0.3525277243543032,0.16268333680605895,0.3379979866982728,0.343720231177944,0.31051535521826107,0.33221271451708295,0.11814781098044815,0.2580992264592977,0.1400619792383735,0.3023057485689127,0.2544573472831392,0.29227573730118195,0.04760897884617795,0.24174610461522625,0.24172590627807453,0.21819516863857252,0.1271712478211349,0.2076620342083876,0.23391983602450497,0.19018655061710843,0.2658856375679384,0.1258655431393036,0.17301307944824135,0.23368987988936257,0.18835548684754733,0.24963034002898898,0.11856591617916332,0.208085080539309,0.2740957762912155,0.15287064734788341,0.11788416738362473,0.16917711740292482,0.12365438843129577,0.15116046902794214,0.2858389318141781,0.12117371292785836,0.2438286912137329,0.23986029192773053,0.1823350870795346,0.17245114271066264,0.18242241688912583,0.15204260080794663,0.20407640193477447,0.21399610185964804,0.1772046037575971,0.12718941759818925,0.06808742123615441,0.16685522318422907,0.05993107537514433,0.19309880325214732,0.06826800735069788,0.21017185767653557,0.14269268195930007,0.11673297220859677,0.023742992601420817,0.20937459188325444,0.19510238375068656,0.09928226513615629,0.14327343622876623,0.2509603658270414,0.17570016291525853,0.1470973925782892,0.16888363557137206,0.18739170633623858,0.2125333150188901,0.13501572937189615,0.04398947627974424,0.2172786292295509,0.24007503963151805,0.1500357733515235,0.21402341833647576,-0.26700118038500364,5.430214965261594,3.028890801552606,2.6887036126662855,2.101635474777632,2.545492834278992,3.0753106728356565,2.415276938797347,1.8699612034408821,2.5786015344870536,2.7458867900646116,2.175069575232752,1.5911476206477937,1.27207941592737,2.2389629251893215,2.2213502806062557,1.7204851955448541,2.0992923196792406,2.156349584207048,1.4038103260126316,1.6633488281634707,1.2769804433868996,1.732509800636865,1.8051520894592823,1.0030572328275456,1.8970726876603203,-0.17469551630905122,2.009484015630755,1.4325716239378092,1.3320026416190411,1.7770641896754187,1.5844627425981113,1.5216380852472229,0.4900289674196405,2.1250381060873913,1.5566574652865222,1.7721867668885816,1.7058957532157184,1.671013653876327,1.4892035698019555,1.7592563036985043,1.7127021725632696,0.9632106631631239,2.1190171933361213,1.6479732741991557,1.7020701216161038,1.0411069084284736,1.7426794644542687,1.560475496588691,0.9655832351302677,1.3125328858472938,1.288489967486397,1.7119372156358403,1.1481509919269126,0.2586863913771392,0.8126999824099986,0.7485802030798702,0.5857406919577242,1.2070392288135976,2.0124657999489672,1.3240550910813085,1.38129450028372,0.7436670266120324,0.9537067303378071,0.8469879800636979,1.2118311796389336,1.304503412060032,0.21993395972597563,1.4242629552811565,0.6146119513455851,1.4780762854744935,0.8211545009894252,0.8285424992711294,0.5658726936635153,1.3710474525656189,0.4325441849034568,1.0108464520561202,0.5875572672813225,1.1025978477650331,0.4609747880194631,1.1739037463810111,-0.029116678108120186,0.6986572096116566,0.9684968368086971,0.8028261235430916,0.7199884002486192,0.5893601432278144,0.4054631125336441,1.066549855440565,0.7345120785782799,1.2173120030633202,1.2542311944205553,1.222256371283355,1.3160056930794335,-0.41279989280160584,0.7073663114567262,0.6106599914130975,1.0829045494035252,1.0301716515990078,0.8892815270851817,0.6217439650601904,0.27156806108286713,0.8113131740246455,1.128372986311481,1.0709841371036277,0.8971340626251341,0.1801765589457729,1.0101706921597602,1.0466149616686273,0.7205429065584419,0.7055122919701597,1.3994279822456104,-0.42096478838370965,0.665460812167267,0.6523507153780177,0.018318360115802346,0.21204739398342531,1.2871241452091273,0.7969635222891918,-0.0328182573562463,0.2129018156089591,0.4196330089032209,0.49826400543533034,0.5957342991013919,1.2756311915680694,0.3166020273174116,-0.08465320667187298,1.4552380406957672,0.6091542240538452,0.5184013540654555,1.1603441356368933,0.43986649100236563,0.5184309215517534,0.7277403044549271,1.1434158419686586,0.8354883195333479,-0.586345809605238,-0.20270765782539676,0.6193166995113432,0.9141250304409754,0.12440518885449092,0.6630243142499629,1.1139334858712295,0.058983352590785576,0.7950557552217453,0.6565270422240976,0.4487360716458399,-0.12856602990494947,0.6560687167826624,0.8985944700670749,0.647924680481015,0.20785293252455742,0.8053608737444671,1.1192742763795214,0.7698021012014193,0.717677290401469,0.7653343418610387,0.8284401577267851,0.28016441994402,0.6252093823830613,0.5335281014385126,-0.22604698703970671,0.5312814364488092,0.6218171254972407,0.16126797068692933,0.014402244858286617,0.5081581893866347,0.6478850475417786,-0.38338819017487324,0.3016495692960608,0.6544354191960586,0.0474239394614801,0.2956174568177957,-0.29713819966058974,0.812829259931688,0.9469865716382585,-0.011963533210221367,0.14773035232682358,0.8373714906469474,0.4956637149797068,0.0063696884119061326,-0.6057074186484277,-1.063326436901356,0.08944729221467762,-0.30435616928465975,0.5733207072750656,0.1688022350408816,0.46697344186956236,-0.28294990661189945,-0.3087041417072466,0.4200818478211612,0.6276140689782108,0.3270612034141964,0.8668684446487154,0.8165662604523947,0.4348477463913315,0.3869744989759537,0.3674928833958491,0.9926288492646352,-0.28124319773785117,-0.15070999607229513,0.03782884195203787,0.2692042963527722,0.691259093809232,0.9485042344914678,0.5957380154188288,0.0580069913816153,0.7654138886621114,-0.15315530568102695,0.14539213117583263,0.6624097968696641,-0.40826037497139633,-0.3337864100447456,0.8017224061686051,0.6412461569519128,0.12343684479028416,-0.7921769093907873,0.36033078370729255,0.19402314189034894,-0.560142227019751,0.6209958040795442,0.5767355896313223,-0.48544256099131905,-0.22733584950578753,0.6694508192432131,0.5177045399278852,-0.01315623081605928,0.08974842172772951,0.5019925179937624,0.4132740539527498,0.9364382332834356,0.6904724477282504,0.8138600200465309,-0.51350506733095,0.6730046875032952,-0.5748289197263869,0.2868336745629856,0.6217839594438479,0.6466985007447754,0.5694122166248426,0.004152943621319183,0.590397084432945,-0.9464046060909181,0.49603441951754734,0.3643634425012946,0.17054003941588675,1.123983204241179,0.44799002273103206,0.3270012269923592,0.332384759673221,0.6103096152375829,-0.232041509134602
